job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,number_of_dependences (male),number_of_dependences (female),Education_level,GPA,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
JG04,2.75,PG03,2.75,1.33,RM_type_A,Permanent,Male,1983,Y,1,0,1,level_4,2.76,2006,6.0,6,5,2,9,1,0,0,79.18,81.28,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,2.42,PG03,2.42,1.75,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_4,3.04,2010,5.0,5,4,3,4,3,1,0,92.37,99.7,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.33,PG03,1.33,1.5,RM_type_B,Permanent,Male,1987,Y,2,1,1,level_3,2.87,2009,2.0,2,2,2,0,6,0,0,31.293333333333333,67.25,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.17,PG03,1.17,1.42,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_3,3.27,2014,1.0,1,1,2,0,3,0,0,,,,,,
JG03,0.42,PG01,0.42,0.42,RM_type_B,Contract,Female,1991,N,0,0,0,level_4,3.64,2014,,1,1,1,0,0,0,0,,,,,,
JG05,1.25,PG05,1.25,1.5,RM_type_A,Permanent,Female,1982,Y,1,1,0,level_4,3.43,2004,12.0,12,7,8,7,3,0,0,99.04,97.63,3.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,2.0,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,3.27,2007,6.0,6,4,3,4,3,0,0,75.45,92.98,1.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.33,PG03,1.33,1.5,RM_type_B,Permanent,Female,1991,Y,1,1,0,level_4,3.38,2014,2.0,2,2,2,0,3,10,1,31.493333333333336,66.93,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1992,N,0,0,0,level_4,3.13,2015,,1,1,1,0,0,0,0,,,,,,
JG05,2.33,PG06,0.0,1.5,RM_type_A,Permanent,Female,1981,Y,1,0,1,level_4,3.39,2003,8.0,8,4,3,5,2,0,0,89.35333333333334,99.88,2.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1987,Y,0,0,0,level_3,2.95,2009,4.0,4,3,4,0,7,0,0,71.27,87.54,1.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,2.33,RM_type_B,Permanent,Male,1988,N,0,0,0,level_4,3.22,2014,2.0,2,1,2,0,3,0,0,26.17,50.98,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,2.08,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,3.58,2012,2.0,2,2,2,0,3,0,0,27.066666666666666,54.88,0.0,Pencapaian < 50%,Pencapaian 50%-100%,not reached
JG04,0.0,PG03,0.0,0.0,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,3.09,2012,1.0,1,1,1,0,0,0,0,,,,,,
JG05,8.0,PG06,8.0,0.5,RM_type_A,Permanent,Female,1968,Y,2,0,2,level_1,0.0,\N,30.0,30,12,8,10,0,0,0,59.43666666666667,66.75,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,8.0,PG04,4.0,1.5,RM_type_A,Permanent,Female,1980,Y,2,1,1,level_4,2.89,2003,15.0,15,7,8,12,5,4,1,76.43333333333334,74.64,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Female,1985,Y,1,1,0,level_4,2.81,2009,5.0,5,3,2,0,1,0,0,75.18666666666667,83.53,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.33,PG03,1.33,1.5,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_4,2.95,2012,2.0,2,2,2,0,2,0,0,23.173333333333336,42.42,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.33,PG03,1.33,1.75,RM_type_B,Permanent,Male,1987,Y,1,0,1,level_4,3.03,2010,2.0,2,1,2,0,2,0,0,,,,,,
JG04,1.25,PG03,1.25,1.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,3.11,2011,2.0,2,1,2,1,0,3,0,,,,,,
JG04,0.92,PG03,0.92,0.92,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_4,3.34,2014,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.33,PG03,1.33,0.5,RM_type_B,Permanent,Male,1989,Y,1,1,0,level_4,3.17,2011,2.0,2,3,2,0,3,0,0,,,,,,
JG04,0.92,PG03,0.92,0.92,RM_type_B,Permanent,Female,1987,N,0,0,0,level_4,3.25,2011,1.0,1,1,1,0,0,0,1,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1983,Y,1,1,0,level_4,2.59,2007,6.0,6,5,5,0,2,0,0,92.46333333333332,92.94,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG03,0.42,PG01,0.42,0.42,RM_type_B,Contract,Female,1988,N,0,0,0,level_4,3.48,2010,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1984,Y,2,0,2,level_4,3.01,2006,6.0,6,6,5,2,3,1,1,91.71666666666665,94.76,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Male,1984,Y,2,0,2,level_4,3.39,2007,5.0,5,4,4,0,8,3,0,89.37666666666667,94.08,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.5,PG03,1.5,1.5,RM_type_B,Permanent,Male,1988,Y,2,1,1,level_4,3.29,2012,3.0,3,2,2,0,3,3,0,52.093333333333334,62.4,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_4,3.16,2009,5.0,5,3,2,2,5,0,0,66.15,76.65,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Male,1985,Y,0,0,0,,,,4.0,4,4,3,0,4,0,0,79.4,72.73,0.0,Pencapaian < 50%,Pencapaian 50%-100%,reached
JG04,1.08,PG03,1.08,0.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,3.71,2013,1.0,1,2,3,1,0,0,0,,,,,,
JG04,0.75,PG03,0.75,0.75,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_4,3.3,2013,1.0,1,1,1,0,0,0,0,,,,,,
JG03,0.5,PG01,0.5,0.5,RM_type_B,Contract,Female,1993,N,0,0,0,level_3,3.52,2013,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1984,Y,0,0,0,level_4,3.01,2008,6.0,6,5,3,2,3,1,0,59.296666666666674,80.47,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.08,RM_type_A,Permanent,Male,1988,Y,1,1,0,,,,4.0,4,4,4,0,5,0,0,61.51333333333334,73.32,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.75,PG03,1.75,1.5,RM_type_B,Permanent,Female,1985,Y,1,0,1,level_4,3.13,2009,2.0,2,2,2,0,3,0,0,41.20666666666667,64.87,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,0.67,PG03,0.67,0.67,RM_type_B,Permanent,Male,1986,Y,3,2,1,level_4,3.07,2008,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1986,Y,1,0,1,level_4,2.89,2009,5.0,5,5,4,0,4,0,0,59.973333333333336,76.82,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1988,Y,2,1,1,level_4,3.13,2012,3.0,3,3,3,0,4,0,1,83.90666666666667,89.61,1.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,3.23,2013,1.0,1,2,2,0,0,3,0,,,,,,
JG04,0.75,PG03,0.75,0.08,RM_type_B,Permanent,Male,1992,Y,0,0,0,level_4,3.47,2015,1.0,1,2,1,0,0,0,0,,,,,,
JG04,0.75,PG03,0.75,0.75,RM_type_B,Permanent,Male,1993,N,0,0,0,level_4,3.19,2015,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1984,Y,3,1,2,,,,4.0,4,3,6,0,6,0,0,84.38666666666667,70.23,2.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Female,1985,Y,2,1,1,level_4,3.01,2010,1.0,1,1,2,1,0,0,0,,,,,,
JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,3.64,2012,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1985,N,0,0,0,level_4,3.23,2009,5.0,5,4,3,3,1,0,0,78.20666666666666,82.34,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1990,Y,2,2,0,,,,4.0,4,3,5,0,8,0,0,66.35,80.21,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Female,1990,N,0,0,0,level_4,3.13,2012,,1,1,1,0,2,0,0,,,,,,
JG04,0.75,PG03,0.75,0.75,RM_type_B,Permanent,Male,1991,Y,1,0,1,level_4,2.95,2013,1.0,1,1,1,0,0,0,0,,,,,,
JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Male,1990,Y,1,0,1,level_4,3.07,2015,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1984,Y,1,1,0,level_4,3.21,2008,6.0,6,3,3,1,9,0,0,50.193333333333335,72.17,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1985,N,0,0,0,level_4,2.89,2008,6.0,6,4,3,0,2,0,0,57.71666666666666,81.6,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,3.05,2011,6.0,6,4,3,2,4,4,0,71.9,84.17,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Female,1985,Y,1,0,1,level_3,2.95,2007,6.0,6,4,3,0,3,1,0,59.59,67.91,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,0.92,PG03,0.92,0.5,RM_type_B,Permanent,Female,1986,Y,1,0,1,level_3,2.95,2010,1.0,1,2,1,0,0,0,0,,,,,,
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Female,1990,Y,1,0,1,level_4,3.03,2012,5.0,5,4,3,0,5,1,0,57.24,63.89,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,0.75,PG03,0.75,0.5,RM_type_B,Permanent,Male,1990,N,0,0,0,level_3,3.22,2011,1.0,1,2,1,0,0,0,0,,,,,,
JG05,8.0,PG06,5.5,1.5,RM_type_A,Permanent,Male,1968,Y,4,0,4,level_4,2.84,2004,27.0,27,11,8,0,0,0,0,83.77666666666669,95.5,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,7.08,PG04,4.0,0.5,RM_type_A,Permanent,Male,1980,Y,1,0,1,level_4,3.43,2003,15.0,15,8,8,1,1,0,0,60.59666666666667,74.78,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1985,Y,0,0,0,,,,4.0,4,3,2,0,2,0,0,64.10000000000001,77.08,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1987,Y,1,0,1,level_4,3.05,2010,3.0,3,3,4,0,3,0,0,68.58,78.92,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1987,Y,1,0,1,level_4,3.31,2010,2.0,2,3,3,0,3,0,0,22.52333333333333,40.01,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,3.42,2009,6.0,6,4,3,0,9,0,0,60.70333333333334,73.68,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1985,Y,2,1,1,level_3,3.01,2006,5.0,5,3,3,2,7,2,0,101.41000000000001,99.41,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,1986,N,0,0,0,,,,4.0,4,3,2,0,3,0,1,68.49333333333334,74.55,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1989,N,0,0,0,,,,4.0,4,3,4,1,3,0,0,105.29666666666667,118.86,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.42,PG03,1.42,1.5,RM_type_B,Permanent,Female,1988,Y,1,1,0,level_3,2.95,2010,3.0,3,3,2,0,0,0,1,62.36666666666667,68.18,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,5.92,PG04,2.5,1.5,RM_type_A,Permanent,Male,1978,Y,2,2,0,level_4,2.93,2003,15.0,15,10,7,2,4,0,0,73.11333333333333,79.57,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1979,Y,2,0,2,level_4,3.09,2002,6.0,6,5,4,1,8,0,0,82.49333333333333,88.75,1.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1988,N,0,0,0,level_3,3.37,2009,5.0,5,4,2,3,3,0,0,48.673333333333325,53.51,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,0.0,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_4,3.15,2010,3.0,3,4,4,0,4,0,1,85.53333333333335,77.97,2.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Female,1990,Y,1,1,0,level_4,3.01,2011,1.0,1,2,2,0,0,0,0,,,,,,
JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Male,1988,N,0,0,0,level_4,3.08,2017,1.0,1,1,1,0,0,0,0,,,,,,
JG05,0.58,PG05,0.58,0.5,RM_type_A,Permanent,Male,1981,Y,2,0,2,level_4,3.01,2003,13.0,13,9,8,1,3,0,0,90.96,96.5,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,,,,4.0,4,3,2,0,3,1,0,59.66,71.32,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Male,1992,N,0,0,0,level_4,3.41,2014,,1,1,1,0,0,0,0,,,,,,
JG04,5.08,PG04,8.0,0.5,RM_type_A,Permanent,Female,1973,Y,3,2,1,level_4,2.76,2004,26.0,26,10,9,1,3,0,0,86.16000000000001,90.26,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,2.58,PG03,2.58,0.5,RM_type_A,Permanent,Female,1985,Y,1,1,0,level_4,3.71,2007,5.0,5,3,4,3,2,0,0,75.42,90.49,1.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.42,PG03,1.42,1.5,RM_type_B,Permanent,Female,1986,Y,0,0,0,level_3,3.06,2008,3.0,3,2,2,0,1,10,0,72.62666666666667,82.66,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.42,PG03,1.42,0.5,RM_type_A,Permanent,Male,1990,Y,1,0,1,level_4,3.32,2012,2.0,2,2,4,0,7,0,1,25.38333333333333,49.87,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,3.46,2014,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1987,N,0,0,0,level_4,3.23,2009,5.0,5,4,3,0,6,4,0,71.77666666666666,82.48,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.0,RM_type_A,Permanent,Male,1991,N,0,0,0,level_3,3.13,2012,3.0,3,4,3,0,0,0,1,53.99666666666667,47.6,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Female,1990,N,0,0,0,level_4,3.34,2012,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.75,PG03,1.75,1.5,RM_type_A,Permanent,Male,1986,Y,3,1,2,level_4,3.43,2008,6.0,6,4,3,0,2,0,0,89.42,94.31,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1991,N,0,0,0,level_3,3.6,2012,5.0,5,5,4,0,2,0,0,72.14333333333333,85.43,1.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1988,Y,1,1,0,,,,4.0,4,3,2,1,8,0,0,91.59333333333335,94.47,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.75,PG03,1.75,1.5,RM_type_B,Permanent,Female,1991,N,0,0,0,level_3,3.14,2011,2.0,2,2,3,0,2,0,0,57.99333333333333,82.19,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,0.75,PG03,0.75,0.75,RM_type_A,Permanent,Male,1992,N,0,0,0,level_3,3.07,2013,1.0,1,1,2,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Female,1985,Y,1,0,1,,,,4.0,4,4,2,0,7,2,0,54.526666666666664,72.55,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,2.95,2012,3.0,3,3,4,1,5,2,0,67.19333333333334,78.26,0.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,1.0,RM_type_A,Permanent,Male,1985,Y,0,0,0,,,,4.0,4,4,3,0,4,16,1,50.626666666666665,52.95,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1987,Y,0,0,0,,,,4.0,4,3,2,0,3,0,0,66.22,73.85,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,1991,Y,1,1,0,level_3,3.34,2012,2.0,2,3,2,0,3,0,0,31.383333333333336,64.66,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,5.08,PG04,1.0,0.5,RM_type_A,Permanent,Male,1978,Y,2,2,0,level_4,3.68,2002,15.0,15,10,8,0,6,0,0,94.25333333333333,101.4,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,5.92,PG04,2.5,1.5,RM_type_A,Permanent,Female,1983,Y,2,0,2,level_4,3.61,2005,13.0,14,7,7,1,3,0,0,87.07000000000001,92.64,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1984,Y,2,1,1,level_4,2.57,2008,7.0,7,6,3,0,0,0,0,78.97666666666667,94.94,1.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Female,1989,Y,1,1,0,level_4,3.7,2010,6.0,6,5,3,0,3,4,0,64.30333333333333,66.34,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,2.0,PG03,2.0,0.5,RM_type_A,Permanent,Male,1987,Y,2,2,0,level_4,3.25,2009,5.0,5,4,3,1,3,0,0,79.86,83.24,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Female,1987,Y,0,0,0,,,,4.0,4,3,2,0,9,11,1,61.00333333333333,68.3,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,0.17,PG03,0.17,0.17,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,2.89,2012,1.0,1,1,1,0,0,0,0,,,,,,
JG04,7.08,PG04,4.0,0.5,RM_type_A,Permanent,Male,1977,Y,0,0,0,level_4,2.79,2003,15.0,16,10,8,0,1,0,0,88.39333333333333,91.37,2.0,Pencapaian 50%-100%,Pencapaian 100%-150%,not reached
JG04,2.42,PG03,2.42,0.5,RM_type_A,Permanent,Male,1985,Y,1,0,1,level_3,2.83,2008,6.0,6,4,5,0,4,0,0,63.546666666666674,77.2,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.42,PG03,1.42,1.5,RM_type_A,Permanent,Female,1986,Y,2,0,2,level_4,3.68,2008,6.0,6,4,5,0,6,1,0,89.74333333333334,91.53,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,not reached
JG04,2.58,PG03,2.58,1.0,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_3,3.02,2011,5.0,5,4,3,1,5,1,0,53.77,50.82,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Female,1990,N,0,0,0,level_4,3.35,2013,,1,1,1,0,0,1,0,,,,,,
JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Male,1991,N,0,0,0,level_3,3.28,2015,,1,1,1,0,0,0,0,,,,,,
JG05,1.25,PG05,1.25,0.5,RM_type_A,Permanent,Male,1978,Y,3,2,1,level_4,3.13,2002,15.0,15,10,10,3,10,0,0,91.71999999999998,92.71,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,2.83,PG03,2.83,0.92,RM_type_A,Permanent,Male,1985,Y,1,0,1,level_4,3.09,2009,5.0,5,4,3,1,3,0,0,64.68666666666667,73.83,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.58,PG03,1.58,1.5,RM_type_B,Permanent,Female,1989,N,0,0,0,level_4,3.19,2013,2.0,2,2,2,0,2,1,0,59.21333333333334,68.95,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.42,PG03,1.42,1.5,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,2.9,2014,2.0,2,2,2,0,0,0,0,35.42,53.61,0.0,Pencapaian > 1.5,Pencapaian < 50%,not reached
JG04,5.83,PG04,2.5,1.5,RM_type_A,Permanent,Female,1976,Y,2,1,1,level_4,0.0,2001,16.0,17,11,7,1,4,0,0,87.75999999999999,93.57,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,2.25,PG04,0.0,2.5,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_4,3.28,2008,6.0,6,4,4,1,3,0,0,92.34666666666668,98.51,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.75,PG03,1.75,2.42,RM_type_B,Permanent,Male,1989,Y,1,0,1,level_4,3.36,2012,2.0,2,2,3,0,4,0,0,66.155,78.81,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,0.25,PG03,0.25,0.25,RM_type_B,Permanent,Female,1991,Y,0,0,0,level_3,2.75,2011,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Male,1988,Y,2,0,2,level_4,3.01,2011,5.0,5,3,2,0,4,0,0,68.85333333333334,83.47,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,2.75,PG03,2.75,2.5,RM_type_A,Permanent,Male,1990,N,0,0,0,level_3,3.26,2011,5.0,5,2,3,2,3,0,0,59.88999999999999,66.75,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Female,1987,Y,1,0,1,level_4,3.26,2010,5.0,5,4,4,0,4,0,1,69.54333333333334,71.84,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Female,1990,N,0,0,0,level_4,3.45,2013,1.0,1,2,2,0,0,6,0,,,,,,
JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,3.16,2012,1.0,1,1,2,0,0,0,0,,,,,,
JG04,2.17,PG03,2.17,1.5,RM_type_A,Permanent,Female,1986,Y,2,1,1,level_4,2.99,2009,6.0,6,3,3,0,5,0,0,101.37333333333333,108.28,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.58,PG03,1.58,2.5,RM_type_A,Permanent,Female,1982,Y,1,1,0,level_4,2.96,2006,5.0,5,3,2,1,6,0,0,64.95666666666666,88.13,1.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.25,PG03,1.25,1.42,RM_type_B,Permanent,Female,1990,Y,2,2,0,level_4,3.31,2012,2.0,2,3,2,0,0,0,0,,,,,,
JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Male,1983,Y,1,1,0,level_4,3.17,2006,6.0,6,3,2,0,4,0,0,100.70666666666666,103.18,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.67,PG03,1.67,1.67,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_4,2.78,2008,6.0,6,3,3,0,1,0,0,91.09666666666668,98.26,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.83,PG03,1.83,3.67,RM_type_A,Permanent,Male,1989,Y,1,0,1,,,,4.0,4,1,3,1,2,1,0,73.31666666666666,77.15,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,1990,Y,0,0,0,level_4,2.96,2011,3.0,3,3,2,0,5,0,0,98.90333333333335,100.85,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,0.33,PG03,0.33,0.33,RM_type_B,Permanent,Female,1990,N,0,0,0,level_3,3.57,2012,1.0,1,1,1,0,0,0,0,,,,,,
JG04,2.17,PG04,0.0,1.5,RM_type_A,Permanent,Female,1976,Y,2,1,1,level_5,3.76,2013,6.0,6,3,3,0,4,0,0,100.56666666666666,110.42,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
